census,species,n,N_t,S_t,dn,dN,dS
8,5,18.628082663799717,381.05513309622535,12,1.69489957823739,34.13848157930744,0
8,6,11.033981696155749,381.05513309622535,12,1.1498514030892864,34.13848157930744,0
8,7,16.057611641600726,381.05513309622535,12,1.452231503934291,34.13848157930744,0
8,8,3.1040553880597153,381.05513309622535,12,-0.0019576738323219267,34.13848157930744,0
8,9,4.97091292041761,381.05513309622535,12,-0.002499958894222054,34.13848157930744,0
8,10,1.4274888024740866,381.05513309622535,12,-0.0008000436468329486,34.13848157930744,0
8,11,4.456735668847227,381.05513309622535,12,-0.002421233454822591,34.13848157930744,0
9,0,57.93429718184595,408.61214811549814,12,0.515159259217846,27.557015019272797,0
9,1,171.33770312922053,408.61214811549814,12,19.180201391620017,27.557015019272797,0
9,2,18.532430678439926,408.61214811549814,12,1.644126434743825,27.557015019272797,0
9,3,83.15398913964506,408.61214811549814,12,0.3530769662405504,27.557015019272797,0
9,4,13.240309864794419,408.61214811549814,12,1.1299016272531066,27.557015019272797,0
9,5,20.48470775675074,408.61214811549814,12,1.856625092951024,27.557015019272797,0
9,6,12.328797254028,408.61214811549814,12,1.2948155578722513,27.557015019272797,0
9,7,17.648468360047033,408.61214811549814,12,1.5908567184463074,27.557015019272797,0
9,8,3.1020493577871124,408.61214811549814,12,-0.002006030272602821,27.557015019272797,0
9,9,4.9684041534571435,408.61214811549814,12,-0.0025087669604664242,27.557015019272797,0
9,10,1.4266819861050086,408.61214811549814,12,-0.0008068163690779784,27.557015019272797,0
9,11,4.45430925337724,408.61214811549814,12,-0.0024264154699862317,27.557015019272797,0
10,0,56.58841650507311,430.78372041922387,12,-1.3458806767728362,22.171572303725725,0
10,1,188.908353204731,430.78372041922387,12,17.570650075510457,22.171572303725725,0
10,2,19.85655140444361,430.78372041922387,12,1.3241207260036845,22.171572303725725,0
10,3,81.34445042140655,430.78372041922387,12,-1.8095387182385139,22.171572303725725,0
10,4,14.4503794929412,430.78372041922387,12,1.2100696281467815,22.171572303725725,0
10,5,22.517478298790866,430.78372041922387,12,2.032770542040126,22.171572303725725,0
10,6,13.783453254566144,430.78372041922387,12,1.4546560005381437,22.171572303725725,0
10,7,19.391002644430404,430.78372041922387,12,1.742534284383371,22.171572303725725,0
10,8,3.099999662210745,430.78372041922387,12,-0.002049695576367583,22.171572303725725,0
10,9,4.965883490299122,430.78372041922387,12,-0.0025206631580214633,22.171572303725725,0
10,10,1.4258700606420205,430.78372041922387,12,-0.000811925462988139,22.171572303725725,0
10,11,4.45188197968916,430.78372041922387,12,-0.002427273688080156,22.171572303725725,0
11,0,53.888358607939026,449.1791732262973,12,-2.700057897134087,18.39545280707341,0
11,1,205.15855986661197,449.1791732262973,12,16.25020666188098,18.39545280707341,0
11,2,20.89694484571035,449.1791732262973,12,1.0403934412667404,18.39545280707341,0
11,3,78.10130239458776,449.1791732262973,12,-3.243148026818787,18.39545280707341,0
11,4,15.742762567760801,449.1791732262973,12,1.2923830748196004,18.39545280707341,0
11,5,24.742044255137717,449.1791732262973,12,2.2245659563468507,18.39545280707341,0
11,6,15.41400086917671,449.1791732262973,12,1.6305476146105669,18.39545280707341,0
11,7,21.299429027156357,449.1791732262973,12,1.9084263827259527,18.39545280707341,0
11,8,3.0979111420203678,449.1791732262973,12,-0.0020885201903770856,18.39545280707341,0
11,9,4.963348206029705,449.1791732262973,12,-0.0025352842694168487,18.39545280707341,0
11,10,1.425054466322766,449.1791732262973,12,-0.0008155943192544868,18.39545280707341,0
11,11,4.449456977843737,449.1791732262973,12,-0.002425001845423047,18.39545280707341,0
12,0,50.26485378687141,465.0566595812582,12,-3.6235048210676126,15.877486354960922,0
12,1,220.287370294904,465.0566595812582,12,15.128810428292041,15.877486354960922,0
12,2,21.680474242097482,465.0566595812582,12,0.7835293963871308,15.877486354960922,0
12,3,73.97371173057587,465.0566595812582,12,-4.1275906640118905,15.877486354960922,0
12,4,17.11927058517812,465.0566595812582,12,1.3765080174173203,15.877486354960922,0
12,5,27.17517426537968,465.0566595812582,12,2.433130010241964,15.877486354960922,0
12,6,17.2389890807789,465.0566595812582,12,1.8249882116021894,15.877486354960922,0
12,7,23.388961409476327,465.0566595812582,12,2.0895323823199696,15.877486354960922,0
12,8,3.0957865451468387,465.0566595812582,12,-0.002124596873529061,15.877486354960922,0
12,9,4.960796173765545,465.0566595812582,12,-0.002552032264159898,15.877486354960922,0
12,10,1.4242359839390282,465.0566595812582,12,-0.0008184823837378286,15.877486354960922,0
12,11,4.447035483144999,465.0566595812582,12,-0.0024214946987379804,15.877486354960922,0
13,0,46.07577804501324,479.44781657582246,12,-4.189075741858176,14.391156994564255,0
13,1,234.49190002805008,479.44781657582246,12,14.204529733146074,14.391156994564255,0
13,2,22.234469573650237,479.44781657582246,12,0.5539953315527555,14.391156994564255,0
13,3,69.35383218393983,479.44781657582246,12,-4.619879546636042,14.391156994564255,0
13,4,18.58173858004538,479.44781657582246,12,1.4624679948672572,14.391156994564255,0
13,5,29.835093646198168,479.44781657582246,12,2.6599193808184864,14.391156994564255,0
13,6,19.278935681699792,479.44781657582246,12,2.039946600920892,14.391156994564255,0
13,7,25.676181742177096,479.44781657582246,12,2.2872203327007696,14.391156994564255,0
13,8,3.093628417760322,479.44781657582246,12,-0.0021581273865165507,14.391156994564255,0
13,9,4.958225634962244,479.44781657582246,12,-0.002570538803301048,14.391156994564255,0
13,10,1.4234151557465382,479.44781657582246,12,-0.0008208281924899641,14.391156994564255,0
13,11,4.444617886579532,479.44781657582246,12,-0.0024175965654675835,14.391156994564255,0
14,0,41.61567442626529,493.20405873895476,12,-4.460103618747951,13.756242163132299,0
14,1,247.95855995358215,493.20405873895476,12,13.46665992553207,13.756242163132299,0
14,2,22.585549987839265,493.20405873895476,12,0.3510804141890276,13.756242163132299,0
14,3,64.52308171556979,493.20405873895476,12,-4.8307504683700415,13.756242163132299,0
14,4,20.131985736430753,493.20405873895476,12,1.5502471563853746,13.756242163132299,0
14,5,32.74159434807923,493.20405873895476,12,2.9065007018810647,13.756242163132299,0
14,6,21.55659153920393,493.20405873895476,12,2.2776558575041363,13.756242163132299,0
14,7,28.17915070717626,493.20405873895476,12,2.5029689649991624,13.756242163132299,0
14,8,3.091439012870316,493.20405873895476,12,-0.0021894048900059637,13.756242163132299,0
14,9,4.955635163582013,493.20405873895476,12,-0.002590471380231385,13.756242163132299,0
14,10,1.4225922916882474,493.20405873895476,12,-0.0008228640582907953,13.756242163132299,0
14,11,4.442203856667512,493.20405873895476,12,-0.002414029912019444,13.756242163132299,0
15,0,37.06794363619568,506.57083691986253,12,-4.547730790069608,13.366778180907772,0
15,1,260.55663449943347,506.57083691986253,12,12.598074545851318,13.366778180907772,0
15,2,22.732710546262304,506.57083691986253,12,0.14716055842303888,13.366778180907772,0
15,3,59.60743357992446,506.57083691986253,12,-4.915648135645327,13.366778180907772,0
15,4,21.770975675960003,506.57083691986253,12,1.6389899395292495,13.366778180907772,0
15,5,35.915839501076015,506.57083691986253,12,3.1742451529967823,13.366778180907772,0
15,6,24.0982682153017,506.57083691986253,12,2.5416766760977723,13.366778180907772,0
15,7,30.917229416791024,506.57083691986253,12,2.738078709614765,13.366778180907772,0
15,8,3.089218798816651,506.57083691986253,12,-0.002220214053665348,13.366778180907772,0
15,9,4.953023631179571,506.57083691986253,12,-0.0026115324024420516,13.366778180907772,0
15,10,1.4217672610731493,506.57083691986253,12,-0.000825030615098088,13.366778180907772,0
15,11,4.439792157848523,506.57083691986253,12,-0.002411698818988839,13.366778180907772,0
16,0,32.588647591824746,519.8351772817811,12,-4.479296044370933,13.264340361918528,0
16,1,272.2297925813057,519.8351772817811,12,11.673158081872202,13.264340361918528,0
16,2,22.68398129876755,519.8351772817811,12,-0.04872924749475516,13.264340361918528,0
16,3,54.711635537367954,519.8351772817811,12,-4.895798042556507,13.264340361918528,0
16,4,23.499918982645145,519.8351772817811,12,1.7289433066851423,13.264340361918528,0
16,5,39.38100113085605,519.8351772817811,12,3.4651616297800345,13.264340361918528,0
16,6,26.93280732512217,519.8351772817811,12,2.8345391098204686,13.264340361918528,0
16,7,33.911712678284985,519.8351772817811,12,2.9944832614939614,13.264340361918528,0
16,8,3.086968858864289,519.8351772817811,12,-0.002249939952361668,13.264340361918528,0
16,9,4.950390068335067,519.8351772817811,12,-0.0026335628445037784,13.264340361918528,0
16,10,1.420939904783275,519.8351772817811,12,-0.0008273562898744036,13.264340361918528,0
16,11,4.437381323624219,519.8351772817811,12,-0.0024108342243041037,13.264340361918528,0
17,0,28.319569098981155,533.4228231279559,12,-4.26907849284359,13.587645846174837,0
17,1,283.05227829400326,533.4228231279559,12,10.822485712697585,13.587645846174837,0
17,2,22.46130009678187,533.4228231279559,12,-0.22268120198567942,13.587645846174837,0
17,3,49.94189476086305,533.4228231279559,12,-4.769740776504904,13.587645846174837,0
17,4,25.32043301836393,533.4228231279559,12,1.8205140357187837,13.587645846174837,0
17,5,43.16238196670953,533.4228231279559,12,3.781380835853483,13.587645846174837,0
17,6,30.091511536044962,533.4228231279559,12,3.1587042109227923,13.587645846174837,0
17,7,37.18594976851412,533.4228231279559,12,3.2742370902291356,13.587645846174837,0
17,8,3.0846911463935256,533.4228231279559,12,-0.002277712470763582,13.587645846174837,0
17,9,4.947733644028203,533.4228231279559,12,-0.0026564243068643023,13.587645846174837,0
17,10,1.4201100774309816,533.4228231279559,12,-0.0008298273522933108,13.587645846174837,0
17,11,4.43496971984137,533.4228231279559,12,-0.0024116037828489922,13.587645846174837,0
18,0,24.336719325418155,547.383403637065,12,-3.982849773563,13.96058050910915,0
18,1,292.86804302387236,547.383403637065,12,9.815764729869102,13.96058050910915,0
18,2,22.069353197351692,547.383403637065,12,-0.39194689943017735,13.96058050910915,0
18,3,45.334417847346245,547.383403637065,12,-4.607476913516805,13.96058050910915,0
18,4,27.233410794442385,547.383403637065,12,1.9129777760784563,13.96058050910915,0
18,5,47.28716722046717,547.383403637065,12,4.124785253757636,13.96058050910915,0
18,6,33.6098854117115,547.383403637065,12,3.5183738756665406,13.96058050910915,0
18,7,40.76513420061105,547.383403637065,12,3.5791844320969304,13.96058050910915,0
18,8,3.0823864572176234,547.383403637065,12,-0.002304689175902208,13.96058050910915,0
18,9,4.945053591319811,547.383403637065,12,-0.002680052708392111,13.96058050910915,0
18,10,1.4192773590246393,547.383403637065,12,-0.0008327184063423587,13.96058050910915,0
18,11,4.432555208282593,547.383403637065,12,-0.002414511558777477,13.96058050910915,0
19,0,20.6905937145895,561.7469898043745,12,-3.646125610828655,14.36358616730945,0
19,1,301.5239340344073,561.7469898043745,12,8.655891010534958,14.36358616730945,0
19,2,21.516161201435704,561.7469898043745,12,-0.5531919959159879,14.36358616730945,0
19,3,40.917182861783004,561.7469898043745,12,-4.4172349855632405,14.36358616730945,0
19,4,29.239761705951945,561.7469898043745,12,2.0063509115095606,14.36358616730945,0
19,5,51.78475975440211,561.7469898043745,12,4.497592533934942,14.36358616730945,0
19,6,37.526988590534756,561.7469898043745,12,3.917103178823254,14.36358616730945,0
19,7,44.676626336041224,561.7469898043745,12,3.911492135430173,14.36358616730945,0
19,8,3.0800557574152365,561.7469898043745,12,-0.002330699802386871,14.36358616730945,0
19,9,4.942349155619681,561.7469898043745,12,-0.0027044357001297925,14.36358616730945,0
19,10,1.418441265010378,561.7469898043745,12,-0.0008360940142613238,14.36358616730945,0
19,11,4.430135427183515,561.7469898043745,12,-0.002419781099077589,14.36358616730945,0
20,0,17.41457420410444,576.5823416106762,12,-3.2760195104850602,14.835351806301674,0
20,1,308.90798894927826,576.5823416106762,12,7.384054914870944,14.835351806301674,0
20,2,20.815121028918593,576.5823416106762,12,-0.7010401725171107,14.835351806301674,0
20,3,36.718389139987636,576.5823416106762,12,-4.198793721795369,14.835351806301674,0
20,4,31.34049090877058,576.5823416106762,12,2.100729202818634,14.835351806301674,0
20,5,56.687060837981385,576.5823416106762,12,4.902301083579275,14.835351806301674,0
20,6,41.88581268438154,576.5823416106762,12,4.358824093846785,14.835351806301674,0
20,7,48.95027493338172,576.5823416106762,12,4.273648597340497,14.835351806301674,0
20,8,3.077700310940066,576.5823416106762,12,-0.0023554464751707194,14.835351806301674,0
20,9,4.9396195094549284,576.5823416106762,12,-0.002729646164752353,14.835351806301674,0
20,10,1.4176012757750907,576.5823416106762,12,-0.0008399892352872751,14.835351806301674,0
20,11,4.427707827702127,576.5823416106762,12,-0.002427599481388043,14.835351806301674,0
