species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
316,270425,7,8.41,55,10,159,14949.082955555556,3.0,4.550000000000001,0.05454545454545454,10.802478787878798
316,270430,3,1.0,62,17,203,12435.34111111111,-8.0,0.2100000000000002,-0.5483870967741935,-8.436227598566303
316,270430,4,1.2100000000000002,61,9,169,11912.295,-1.0,0.22999999999999976,0.639344262295082,15.151561930783247
316,270437,3,1.44,62,17,203,12435.34111111111,-8.0,1.1200000000000006,-0.5483870967741935,-8.436227598566303
316,270437,4,2.5600000000000005,61,9,169,11912.295,-1.0,0.6799999999999997,0.639344262295082,15.151561930783247
316,270437,5,3.24,60,8,208,12836.540277777778,0.0,0.36999999999999966,-0.65,39.33684259259259
316,270437,6,3.61,60,8,169,15196.750833333334,2.0,1.2300000000000009,-0.16666666666666666,-4.127797962962965
316,270437,7,4.840000000000001,55,10,159,14949.082955555556,3.0,-1.2300000000000009,0.05454545454545454,10.802478787878798
316,346260,6,1.44,60,8,169,15196.750833333334,2.0,0.81,-0.16666666666666666,-4.127797962962965
316,346260,7,2.25,55,10,159,14949.082955555556,3.0,0.6399999999999997,0.05454545454545454,10.802478787878798
316,456220,7,1.44,55,10,159,14949.082955555556,3.0,1.1200000000000006,0.05454545454545454,10.802478787878798
1575,223426,1,65.61,59,6,180,9158.860625,0.0,44.64,0.2711864406779661,27.60817208097929
1575,223426,2,110.25,62,6,196,10787.742777777778,-1.0,4.239999999999981,0.11290322580645161,26.574166666666667
1575,223430,1,4.0,59,6,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
1575,223497,1,6.25,59,6,180,9158.860625,0.0,2.75,0.2711864406779661,27.60817208097929
1575,223497,2,9.0,62,6,196,10787.742777777778,-1.0,4.690000000000001,0.11290322580645161,26.574166666666667
1575,223497,3,13.690000000000001,62,5,203,12435.34111111111,-3.0,11.309999999999999,-0.5483870967741935,-8.436227598566303
1575,223497,4,25.0,61,2,169,11912.295,0.0,7.490000000000002,0.639344262295082,15.151561930783247
1575,223497,5,32.49,60,2,208,12836.540277777778,0.0,-1.130000000000006,-0.65,39.33684259259259
1575,223535,1,10.5625,59,6,180,9158.860625,0.0,-1.5625,0.2711864406779661,27.60817208097929
1575,223535,2,9.0,62,6,196,10787.742777777778,-1.0,4.690000000000001,0.11290322580645161,26.574166666666667
1575,223536,1,67.24,59,6,180,9158.860625,0.0,6.719999999999999,0.2711864406779661,27.60817208097929
1575,223536,2,73.96,62,6,196,10787.742777777778,-1.0,8.849999999999994,0.11290322580645161,26.574166666666667
1575,223567,1,16.0,59,6,180,9158.860625,0.0,12.09,0.2711864406779661,27.60817208097929
1575,223567,2,28.09,62,6,196,10787.742777777778,-1.0,5.550000000000001,0.11290322580645161,26.574166666666667
1575,223567,3,33.64,62,5,203,12435.34111111111,-3.0,2.3599999999999994,-0.5483870967741935,-8.436227598566303
1575,223567,4,36.0,61,2,169,11912.295,0.0,0.0,0.639344262295082,15.151561930783247
1575,223567,5,36.0,60,2,208,12836.540277777778,0.0,0.0,-0.65,39.33684259259259
1057,223492,1,60.839999999999996,59,1,180,9158.860625,1.0,13.119999999999997,0.2711864406779661,27.60817208097929
1057,223492,2,73.96,62,2,196,10787.742777777778,0.0,36.290000000000006,0.11290322580645161,26.574166666666667
1057,223492,3,110.25,62,2,203,12435.34111111111,0.0,97.11000000000001,-0.5483870967741935,-8.436227598566303
1057,223492,4,207.36,61,2,169,11912.295,-1.0,58.329999999999984,0.639344262295082,15.151561930783247
1057,223492,5,265.69,60,1,208,12836.540277777778,0.0,26.720000000000027,-0.65,39.33684259259259
1057,223492,6,292.41,60,1,169,15196.750833333334,0.0,27.999999999999943,-0.16666666666666666,-4.127797962962965
1057,223492,7,320.40999999999997,55,1,159,14949.082955555556,0.0,21.840000000000032,0.05454545454545454,10.802478787878798
1057,237069,2,1.0,62,2,196,10787.742777777778,0.0,2.24,0.11290322580645161,26.574166666666667
1057,237069,3,3.24,62,2,203,12435.34111111111,0.0,1.17,-0.5483870967741935,-8.436227598566303
990,223417,1,12.25,59,3,180,9158.860625,-1.0,0.0,0.2711864406779661,27.60817208097929
990,223417,2,12.25,62,2,196,10787.742777777778,1.0,3.75,0.11290322580645161,26.574166666666667
990,223417,3,16.0,62,3,203,12435.34111111111,1.0,8.010000000000005,-0.5483870967741935,-8.436227598566303
990,223417,4,24.010000000000005,61,4,169,11912.295,3.0,11.989999999999995,0.639344262295082,15.151561930783247
990,223417,5,36.0,60,7,208,12836.540277777778,0.0,6.25,-0.65,39.33684259259259
990,223417,6,42.25,60,7,169,15196.750833333334,1.0,9.590000000000003,-0.16666666666666666,-4.127797962962965
990,223417,7,51.84,55,8,159,14949.082955555556,0.0,1.4499999999999957,0.05454545454545454,10.802478787878798
990,223530,3,1.44,62,3,203,12435.34111111111,1.0,5.32,-0.5483870967741935,-8.436227598566303
990,223530,4,6.760000000000001,61,4,169,11912.295,3.0,24.599999999999994,0.639344262295082,15.151561930783247
990,223530,5,31.359999999999996,60,7,208,12836.540277777778,0.0,16.25000000000001,-0.65,39.33684259259259
990,223530,6,47.61000000000001,60,7,169,15196.750833333334,1.0,5.679999999999993,-0.16666666666666666,-4.127797962962965
990,223530,7,53.29,55,8,159,14949.082955555556,0.0,38.87,0.05454545454545454,10.802478787878798
990,223560,1,9.0,59,3,180,9158.860625,-1.0,7.0,0.2711864406779661,27.60817208097929
990,223560,2,16.0,62,2,196,10787.742777777778,1.0,30.239999999999995,0.11290322580645161,26.574166666666667
990,223560,3,46.239999999999995,62,3,203,12435.34111111111,1.0,64.01,-0.5483870967741935,-8.436227598566303
990,223560,4,110.25,61,4,169,11912.295,3.0,162.0,0.639344262295082,15.151561930783247
990,223560,5,272.25,60,7,208,12836.540277777778,0.0,73.71000000000004,-0.65,39.33684259259259
990,223560,6,345.96000000000004,60,7,169,15196.750833333334,1.0,103.47999999999996,-0.16666666666666666,-4.127797962962965
990,223560,7,449.44,55,8,159,14949.082955555556,0.0,328.96999999999997,0.05454545454545454,10.802478787878798
990,306712,4,2.4025000000000003,61,4,169,11912.295,3.0,17.8475,0.639344262295082,15.151561930783247
990,306712,5,20.25,60,7,208,12836.540277777778,0.0,10.0,-0.65,39.33684259259259
990,306712,6,30.25,60,7,169,15196.750833333334,1.0,8.190000000000005,-0.16666666666666666,-4.127797962962965
990,306712,7,38.440000000000005,55,8,159,14949.082955555556,0.0,14.849999999999994,0.05454545454545454,10.802478787878798
990,326838,5,1.44,60,7,208,12836.540277777778,0.0,0.2500000000000002,-0.65,39.33684259259259
990,326841,7,1.2100000000000002,55,8,159,14949.082955555556,0.0,0.48,0.05454545454545454,10.802478787878798
990,326861,5,1.2100000000000002,60,7,208,12836.540277777778,0.0,1.6799999999999995,-0.65,39.33684259259259
990,326861,6,2.8899999999999997,60,7,169,15196.750833333334,1.0,0.0,-0.16666666666666666,-4.127797962962965
990,326861,7,2.8899999999999997,55,8,159,14949.082955555556,0.0,0.35000000000000053,0.05454545454545454,10.802478787878798
990,346264,6,1.0,60,7,169,15196.750833333334,1.0,0.2100000000000002,-0.16666666666666666,-4.127797962962965
990,346264,7,1.2100000000000002,55,8,159,14949.082955555556,0.0,0.7499999999999996,0.05454545454545454,10.802478787878798
990,456234,7,2.5600000000000005,55,8,159,14949.082955555556,0.0,0.6799999999999997,0.05454545454545454,10.802478787878798
1122,223460,1,53.29,59,1,180,9158.860625,0.0,36.96,0.2711864406779661,27.60817208097929
1122,223460,2,90.25,62,1,196,10787.742777777778,0.0,53.75,0.11290322580645161,26.574166666666667
1122,223460,3,144.0,62,1,203,12435.34111111111,0.0,-97.07750000000001,-0.5483870967741935,-8.436227598566303
1145,223542,1,29.160000000000004,59,1,180,9158.860625,0.0,19.839999999999996,0.2711864406779661,27.60817208097929
1145,223542,2,49.0,62,1,196,10787.742777777778,0.0,7.25,0.11290322580645161,26.574166666666667
1145,223542,3,56.25,62,1,203,12435.34111111111,0.0,-6.547499999999999,-0.5483870967741935,-8.436227598566303
1145,223542,4,49.7025,61,1,169,11912.295,1.0,20.8575,0.639344262295082,15.151561930783247
1145,223542,5,70.56,60,2,208,12836.540277777778,1.0,5.129999999999981,-0.65,39.33684259259259
1145,223542,6,75.68999999999998,60,3,169,15196.750833333334,0.0,0.0,-0.16666666666666666,-4.127797962962965
1145,223542,7,75.68999999999998,55,3,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
1145,326866,5,57.76,60,2,208,12836.540277777778,1.0,16.199999999999996,-0.65,39.33684259259259
1145,326866,6,73.96,60,3,169,15196.750833333334,0.0,1.7299999999999898,-0.16666666666666666,-4.127797962962965
1145,326866,7,75.68999999999998,55,3,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
1145,346266,6,37.209999999999994,60,3,169,15196.750833333334,0.0,0.0,-0.16666666666666666,-4.127797962962965
1145,346266,7,37.209999999999994,55,3,159,14949.082955555556,0.0,5.040000000000006,0.05454545454545454,10.802478787878798
1163,223540,1,148.83999999999997,59,1,180,9158.860625,0.0,12.450000000000017,0.2711864406779661,27.60817208097929
1163,223540,2,161.29,62,1,196,10787.742777777778,0.0,-7.529999999999973,0.11290322580645161,26.574166666666667
1163,223540,3,153.76000000000002,62,1,203,12435.34111111111,0.0,-4.920000000000044,-0.5483870967741935,-8.436227598566303
1163,223540,4,148.83999999999997,61,1,169,11912.295,0.0,-4.839999999999975,0.639344262295082,15.151561930783247
1163,223540,5,144.0,60,1,208,12836.540277777778,0.0,-4.759999999999991,-0.65,39.33684259259259
1163,223540,6,139.24,60,1,169,15196.750833333334,0.0,4.759999999999991,-0.16666666666666666,-4.127797962962965
540,7921,1,1738.8900000000003,59,2,180,9158.860625,0.0,821.4699999999998,0.2711864406779661,27.60817208097929
540,7921,2,2560.36,62,2,196,10787.742777777778,0.0,453.64999999999964,0.11290322580645161,26.574166666666667
540,7921,3,3014.0099999999998,62,2,203,12435.34111111111,0.0,349.99000000000024,-0.5483870967741935,-8.436227598566303
540,7921,4,3364.0,61,2,169,11912.295,0.0,579.8399999999997,0.639344262295082,15.151561930783247
540,7921,5,3943.8399999999997,60,2,208,12836.540277777778,0.0,412.1600000000003,-0.65,39.33684259259259
540,7921,6,4356.0,60,2,169,15196.750833333334,-1.0,685.0,-0.16666666666666666,-4.127797962962965
540,7921,7,5041.0,55,1,159,14949.082955555556,0.0,390.6900000000005,0.05454545454545454,10.802478787878798
540,223563,1,16.0,59,2,180,9158.860625,0.0,30.239999999999995,0.2711864406779661,27.60817208097929
540,223563,2,46.239999999999995,62,2,196,10787.742777777778,0.0,74.76,0.11290322580645161,26.574166666666667
540,223563,3,121.0,62,2,203,12435.34111111111,0.0,40.28999999999999,-0.5483870967741935,-8.436227598566303
540,223563,4,161.29,61,2,169,11912.295,0.0,117.6,0.639344262295082,15.151561930783247
540,223563,5,278.89,60,2,208,12836.540277777778,0.0,16.94999999999999,-0.65,39.33684259259259
988,235199,1,12.25,59,1,180,9158.860625,0.0,-3.25,0.2711864406779661,27.60817208097929
988,235199,2,9.0,62,1,196,10787.742777777778,0.0,3.25,0.11290322580645161,26.574166666666667
988,235199,3,12.25,62,1,203,12435.34111111111,0.0,2.1899999999999995,-0.5483870967741935,-8.436227598566303
988,235199,4,14.44,61,1,169,11912.295,0.0,4.049999999999999,0.639344262295082,15.151561930783247
988,235199,5,18.49,60,1,208,12836.540277777778,0.0,-0.8499999999999979,-0.65,39.33684259259259
988,235199,6,17.64,60,1,169,15196.750833333334,0.0,0.0,-0.16666666666666666,-4.127797962962965
988,235199,7,17.64,55,1,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
825,270429,3,1.9599999999999997,62,1,203,12435.34111111111,0.0,0.9299999999999999,-0.5483870967741935,-8.436227598566303
825,270429,4,2.8899999999999997,61,1,169,11912.295,0.0,2.87,0.639344262295082,15.151561930783247
827,223436,1,16.0,59,10,180,9158.860625,0.0,4.25,0.2711864406779661,27.60817208097929
827,223436,2,20.25,62,10,196,10787.742777777778,-1.0,13.39,0.11290322580645161,26.574166666666667
827,223436,3,33.64,62,9,203,12435.34111111111,-6.0,12.599999999999994,-0.5483870967741935,-8.436227598566303
827,223436,4,46.239999999999995,61,3,169,11912.295,-2.0,26.010000000000005,0.639344262295082,15.151561930783247
827,223436,5,72.25,60,1,208,12836.540277777778,0.0,10.559999999999988,-0.65,39.33684259259259
827,223436,6,82.80999999999999,60,1,169,15196.750833333334,0.0,1.8299999999999983,-0.16666666666666666,-4.127797962962965
827,223436,7,84.63999999999999,55,1,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
827,223446,1,9.0,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223446,2,9.0,62,10,196,10787.742777777778,-1.0,5.4399999999999995,0.11290322580645161,26.574166666666667
827,223449,1,16.0,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223449,2,16.0,62,10,196,10787.742777777778,-1.0,3.360000000000003,0.11290322580645161,26.574166666666667
827,223451,1,1.0,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223451,2,1.0,62,10,196,10787.742777777778,-1.0,0.43999999999999995,0.11290322580645161,26.574166666666667
827,223462,1,4.0,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223462,2,4.0,62,10,196,10787.742777777778,-1.0,1.7599999999999998,0.11290322580645161,26.574166666666667
827,223479,1,9.0,59,10,180,9158.860625,0.0,3.25,0.2711864406779661,27.60817208097929
827,223479,2,12.25,62,10,196,10787.742777777778,-1.0,5.390000000000001,0.11290322580645161,26.574166666666667
827,223486,1,6.25,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223486,2,6.25,62,10,196,10787.742777777778,-1.0,1.040000000000001,0.11290322580645161,26.574166666666667
827,223486,3,7.290000000000001,62,9,203,12435.34111111111,-6.0,0.0,-0.5483870967741935,-8.436227598566303
827,223489,1,1.0,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223495,1,20.25,59,10,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
827,223495,2,20.25,62,10,196,10787.742777777778,-1.0,0.9099999999999966,0.11290322580645161,26.574166666666667
827,235198,1,4.0,59,10,180,9158.860625,0.0,-1.75,0.2711864406779661,27.60817208097929
827,270426,3,1.9599999999999997,62,9,203,12435.34111111111,-6.0,1.2800000000000005,-0.5483870967741935,-8.436227598566303
1677,223469,1,1.0,59,2,180,9158.860625,1.0,5.25,0.2711864406779661,27.60817208097929
1677,223469,2,6.25,62,3,196,10787.742777777778,0.0,0.0,0.11290322580645161,26.574166666666667
1677,223509,1,240.25,59,2,180,9158.860625,1.0,38.639999999999986,0.2711864406779661,27.60817208097929
1677,223509,2,278.89,62,3,196,10787.742777777778,0.0,37.950000000000045,0.11290322580645161,26.574166666666667
1677,223509,3,316.84000000000003,62,3,203,12435.34111111111,-1.0,36.60000000000002,-0.5483870967741935,-8.436227598566303
1677,223509,4,353.44000000000005,61,2,169,11912.295,2.0,87.55999999999995,0.639344262295082,15.151561930783247
1677,223509,5,441.0,60,4,208,12836.540277777778,0.0,106.55999999999995,-0.65,39.33684259259259
1677,223509,6,547.56,60,4,169,15196.750833333334,1.0,77.44000000000005,-0.16666666666666666,-4.127797962962965
1677,223509,7,625.0,55,5,159,14949.082955555556,0.0,10.039999999999964,0.05454545454545454,10.802478787878798
1677,236995,2,1.0,62,3,196,10787.742777777778,0.0,0.2100000000000002,0.11290322580645161,26.574166666666667
1677,236995,3,1.2100000000000002,62,3,203,12435.34111111111,-1.0,0.22999999999999976,-0.5483870967741935,-8.436227598566303
1677,236995,4,1.44,61,2,169,11912.295,2.0,0.5199999999999998,0.639344262295082,15.151561930783247
1677,236995,5,1.9599999999999997,60,4,208,12836.540277777778,0.0,0.29000000000000026,-0.65,39.33684259259259
1677,236995,6,2.25,60,4,169,15196.750833333334,1.0,0.0,-0.16666666666666666,-4.127797962962965
1677,236995,7,2.25,55,5,159,14949.082955555556,0.0,0.3100000000000005,0.05454545454545454,10.802478787878798
1677,326847,5,2.8899999999999997,60,4,208,12836.540277777778,0.0,1.5200000000000005,-0.65,39.33684259259259
1677,326847,6,4.41,60,4,169,15196.750833333334,1.0,0.0,-0.16666666666666666,-4.127797962962965
1677,326847,7,4.41,55,5,159,14949.082955555556,0.0,0.4300000000000006,0.05454545454545454,10.802478787878798
1677,346263,6,1.44,60,4,169,15196.750833333334,1.0,0.81,-0.16666666666666666,-4.127797962962965
1677,346263,7,2.25,55,5,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
1677,456219,7,1.0,55,5,159,14949.082955555556,0.0,0.2100000000000002,0.05454545454545454,10.802478787878798
828,326837,5,1.44,60,2,208,12836.540277777778,0.0,1.4499999999999997,-0.65,39.33684259259259
828,326837,6,2.8899999999999997,60,2,169,15196.750833333334,1.0,1.5200000000000005,-0.16666666666666666,-4.127797962962965
828,326837,7,4.41,55,3,159,14949.082955555556,0.0,0.879999999999999,0.05454545454545454,10.802478787878798
828,326862,5,1.0,60,2,208,12836.540277777778,0.0,1.25,-0.65,39.33684259259259
828,326862,6,2.25,60,2,169,15196.750833333334,1.0,1.3599999999999999,-0.16666666666666666,-4.127797962962965
828,326862,7,3.61,55,3,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
828,456225,7,1.2100000000000002,55,3,159,14949.082955555556,0.0,0.0,0.05454545454545454,10.802478787878798
135,223519,1,9.0,59,1,180,9158.860625,0.0,0.0,0.2711864406779661,27.60817208097929
135,223519,2,9.0,62,1,196,10787.742777777778,0.0,6.209999999999999,0.11290322580645161,26.574166666666667
135,223519,3,15.209999999999999,62,1,203,12435.34111111111,0.0,4.150000000000004,-0.5483870967741935,-8.436227598566303
135,326844,5,4.41,60,1,208,12836.540277777778,2.0,0.0,-0.65,39.33684259259259
135,346257,6,1.9599999999999997,60,3,169,15196.750833333334,-2.0,0.6000000000000008,-0.16666666666666666,-4.127797962962965
135,346257,7,2.5600000000000005,55,1,159,14949.082955555556,2.0,1.0499999999999994,0.05454545454545454,10.802478787878798
487,223514,1,1.0,59,1,180,9158.860625,1.0,0.0,0.2711864406779661,27.60817208097929
487,223514,2,1.0,62,2,196,10787.742777777778,0.0,1.5600000000000005,0.11290322580645161,26.574166666666667
487,236988,2,1.0,62,2,196,10787.742777777778,0.0,2.24,0.11290322580645161,26.574166666666667
487,236988,3,3.24,62,2,203,12435.34111111111,-1.0,0.36999999999999966,-0.5483870967741935,-8.436227598566303
1659,236987,2,1.0,62,1,196,10787.742777777778,1.0,1.5600000000000005,0.11290322580645161,26.574166666666667
1659,236987,3,2.5600000000000005,62,2,203,12435.34111111111,-1.0,0.0,-0.5483870967741935,-8.436227598566303
1659,236987,4,2.5600000000000005,61,1,169,11912.295,0.0,0.3299999999999992,0.639344262295082,15.151561930783247
1659,236987,5,2.8899999999999997,60,1,208,12836.540277777778,0.0,-0.3299999999999992,-0.65,39.33684259259259
1659,236987,6,2.5600000000000005,60,1,169,15196.750833333334,0.0,0.3299999999999992,-0.16666666666666666,-4.127797962962965
1659,236987,7,2.8899999999999997,55,1,159,14949.082955555556,0.0,0.35000000000000053,0.05454545454545454,10.802478787878798
262,223550,1,256.0,59,1,180,9158.860625,0.0,6.439999999999998,0.2711864406779661,27.60817208097929
262,223550,2,262.44,62,1,196,10787.742777777778,0.0,-3.2299999999999613,0.11290322580645161,26.574166666666667
262,223550,3,259.21000000000004,62,1,203,12435.34111111111,0.0,23.029999999999973,-0.5483870967741935,-8.436227598566303
262,223550,4,282.24,61,1,169,11912.295,0.0,-3.3500000000000227,0.639344262295082,15.151561930783247
262,223550,5,278.89,60,1,208,12836.540277777778,0.0,3.3500000000000227,-0.65,39.33684259259259
263,7919,1,436.80999999999995,59,6,180,9158.860625,1.0,106.08000000000004,0.2711864406779661,27.60817208097929
263,7919,2,542.89,62,7,196,10787.742777777778,2.0,87.12000000000012,0.11290322580645161,26.574166666666667
263,223423,1,331.23999999999995,59,6,180,9158.860625,1.0,56.85000000000002,0.2711864406779661,27.60817208097929
263,223423,2,388.09,62,7,196,10787.742777777778,2.0,65.60000000000008,0.11290322580645161,26.574166666666667
263,223423,3,453.69000000000005,62,9,203,12435.34111111111,-5.0,52.559999999999945,-0.5483870967741935,-8.436227598566303
263,223423,4,506.25,61,4,169,11912.295,6.0,74.56000000000006,0.639344262295082,15.151561930783247
263,223423,5,580.8100000000001,60,10,208,12836.540277777778,-5.0,49.200000000000045,-0.65,39.33684259259259
263,223423,6,630.0100000000001,60,5,169,15196.750833333334,-1.0,40.79999999999984,-0.16666666666666666,-4.127797962962965
263,223423,7,670.81,55,4,159,14949.082955555556,-1.0,0.0,0.05454545454545454,10.802478787878798
263,223424,1,361.0,59,6,180,9158.860625,1.0,123.0,0.2711864406779661,27.60817208097929
263,223424,2,484.0,62,7,196,10787.742777777778,2.0,146.0100000000001,0.11290322580645161,26.574166666666667
263,223424,3,630.0100000000001,62,9,203,12435.34111111111,-5.0,137.27999999999986,-0.5483870967741935,-8.436227598566303
263,223424,4,767.29,61,4,169,11912.295,6.0,144.75,0.639344262295082,15.151561930783247
