census,species,n,N_t,S_t,dn,dN,dS
8,0,49.02161126112224,478.2449897974406,7,-1.261824155112528,11.563944325770308,0
8,1,177.36447289067755,478.2449897974406,7,13.56958543402186,11.563944325770308,0
8,2,72.87494903374574,478.2449897974406,7,-6.278796078665209,11.563944325770308,0
8,3,82.66713097875925,478.2449897974406,7,5.583215347891297,11.563944325770308,0
8,4,52.342429232815704,478.2449897974406,7,-0.026258083485799943,11.563944325770308,0
8,5,0.0,478.2449897974406,7,-0.0,11.563944325770308,0
8,6,0.0,478.2449897974406,7,-0.0,11.563944325770308,0
8,7,0.0,478.2449897974406,7,-0.0,11.563944325770308,0
8,8,0.0,478.2449897974406,7,-0.0,11.563944325770308,0
8,9,11.624186774652975,478.2449897974406,7,-0.005815387740870648,11.563944325770308,0
8,10,0.0,478.2449897974406,7,-0.0,11.563944325770308,0
8,11,32.35020962566717,478.2449897974406,7,-0.016162751138388387,11.563944325770308,0
9,0,47.75978710600971,489.8089341232109,7,-1.806195223734683,8.530942355762534,0
9,1,190.9340583246994,489.8089341232109,7,12.013406274923966,8.530942355762534,0
9,2,66.59615295508053,489.8089341232109,7,-6.680664863608172,8.530942355762534,0
9,3,88.25034632665054,489.8089341232109,7,5.052608212386957,8.530942355762534,0
9,4,52.316171149329904,489.8089341232109,7,-0.026244877157701296,8.530942355762534,0
9,5,0.0,489.8089341232109,7,-0.0,8.530942355762534,0
9,6,0.0,489.8089341232109,7,-0.0,8.530942355762534,0
9,7,0.0,489.8089341232109,7,-0.0,8.530942355762534,0
9,8,0.0,489.8089341232109,7,-0.0,8.530942355762534,0
9,9,11.618371386912104,489.8089341232109,7,-0.005812478956757516,8.530942355762534,0
9,10,0.0,489.8089341232109,7,-0.0,8.530942355762534,0
9,11,32.33404687452878,489.8089341232109,7,-0.016154688091106095,8.530942355762534,0
10,0,45.95359188227503,498.33987647897345,7,-2.1217091173156675,6.629402616025175,0
10,1,202.94746459962337,498.33987647897345,7,10.73261030698194,6.629402616025175,0
10,2,59.915488091472355,498.33987647897345,7,-6.624544137172968,6.629402616025175,0
10,3,93.3029545390375,498.33987647897345,7,4.691233441718481,6.629402616025175,0
10,4,52.2899262721722,498.33987647897345,7,-0.026231677505457185,6.629402616025175,0
10,5,0.0,498.33987647897345,7,-0.0,6.629402616025175,0
10,6,0.0,498.33987647897345,7,-0.0,6.629402616025175,0
10,7,0.0,498.33987647897345,7,-0.0,6.629402616025175,0
10,8,0.0,498.33987647897345,7,-0.0,6.629402616025175,0
10,9,11.612558907955346,498.33987647897345,7,-0.005809571627006349,6.629402616025175,0
10,10,0.0,498.33987647897345,7,-0.0,6.629402616025175,0
10,11,32.317892186437675,498.33987647897345,7,-0.01614662905413411,6.629402616025175,0
11,0,43.83188276495936,504.9692790949986,7,-2.3229537926852615,5.081863564696334,0
11,1,213.6800749066053,504.9692790949986,7,9.442620350795124,5.081863564696334,0
11,2,53.29094395429939,504.9692790949986,7,-6.348520144619201,5.081863564696334,0
11,3,97.99418798075598,504.9692790949986,7,4.358880875507694,5.081863564696334,0
11,4,52.263694594666745,504.9692790949986,7,-0.026218484525657004,5.081863564696334,0
11,5,0.0,504.9692790949986,7,-0.0,5.081863564696334,0
11,6,0.0,504.9692790949986,7,-0.0,5.081863564696334,0
11,7,0.0,504.9692790949986,7,-0.0,5.081863564696334,0
11,8,0.0,504.9692790949986,7,-0.0,5.081863564696334,0
11,9,11.60674933632834,504.9692790949986,7,-0.005806665750881734,5.081863564696334,0
11,10,0.0,504.9692790949986,7,-0.0,5.081863564696334,0
11,11,32.30174555738354,504.9692790949986,7,-0.016138574025504226,5.081863564696334,0
12,0,41.5089289722741,510.05114265969496,7,-2.4064107979586637,4.1476054256909265,0
12,1,223.12269525740044,510.05114265969496,7,8.367214616602553,4.1476054256909265,0
12,2,46.942423809680186,510.05114265969496,7,-5.906508369157713,4.1476054256909265,0
12,3,102.35306885626368,510.05114265969496,7,4.141449558750509,4.1476054256909265,0
12,4,52.23747611014109,510.05114265969496,7,-0.026205298214861728,4.1476054256909265,0
12,5,0.0,510.05114265969496,7,-0.0,4.1476054256909265,0
12,6,0.0,510.05114265969496,7,-0.0,4.1476054256909265,0
12,7,0.0,510.05114265969496,7,-0.0,4.1476054256909265,0
12,8,0.0,510.05114265969496,7,-0.0,4.1476054256909265,0
12,9,11.600942670577458,510.05114265969496,7,-0.005803761327660695,4.1476054256909265,0
12,10,0.0,510.05114265969496,7,-0.0,4.1476054256909265,0
12,11,32.285606983358036,510.05114265969496,7,-0.01613052300320561,4.1476054256909265,0
13,0,39.102518174315435,514.1987480853859,7,-2.4095877049509298,3.6247778618352413,0
13,1,231.489909874003,514.1987480853859,7,7.456759326476686,3.6247778618352413,0
13,2,41.03591544052247,514.1987480853859,7,-5.383470404234856,3.6247778618352413,0
13,3,106.49451841501418,514.1987480853859,7,4.0091920974558946,3.6247778618352413,0
13,4,52.21127081192623,514.1987480853859,7,-0.0261921185697247,3.6247778618352413,0
13,5,0.0,514.1987480853859,7,-0.0,3.6247778618352413,0
13,6,0.0,514.1987480853859,7,-0.0,3.6247778618352413,0
13,7,0.0,514.1987480853859,7,-0.0,3.6247778618352413,0
13,8,0.0,514.1987480853859,7,-0.0,3.6247778618352413,0
13,9,11.595138909249798,514.1987480853859,7,-0.005800858356614924,3.6247778618352413,0
13,10,0.0,514.1987480853859,7,-0.0,3.6247778618352413,0
13,11,32.26947646035483,514.1987480853859,7,-0.016122475985284268,3.6247778618352413,0
14,0,36.692930469364505,517.8235259472211,7,-2.3871448161011273,3.038365798527252,0
14,1,238.94666920047968,517.8235259472211,7,6.481656042740497,3.038365798527252,0
14,2,35.65244503628762,517.8235259472211,7,-4.864005243682911,3.038365798527252,0
14,3,110.50371051247008,517.8235259472211,7,3.8559511509642874,3.038365798527252,0
14,4,52.1850786933565,517.8235259472211,7,-0.026178945586785574,3.038365798527252,0
14,5,0.0,517.8235259472211,7,-0.0,3.038365798527252,0
14,6,0.0,517.8235259472211,7,-0.0,3.038365798527252,0
14,7,0.0,517.8235259472211,7,-0.0,3.038365798527252,0
14,8,0.0,517.8235259472211,7,-0.0,3.038365798527252,0
14,9,11.589338050893183,517.8235259472211,7,-0.005797956837021445,3.038365798527252,0
14,10,0.0,517.8235259472211,7,-0.0,3.038365798527252,0
14,11,32.25335398436955,517.8235259472211,7,-0.01611443296973647,3.038365798527252,0
15,0,34.30578565326338,520.8618917457484,7,-2.3340353984686786,2.5338515640551122,0
15,1,245.42832524322017,520.8618917457484,7,5.543267798440155,2.5338515640551122,0
15,2,30.788439792604706,520.8618917457484,7,-4.34984786958373,2.5338515640551122,0
15,3,114.35966166343437,520.8618917457484,7,3.7225342636527614,2.5338515640551122,0
15,4,52.158899747769716,520.8618917457484,7,-0.026165779262669275,2.5338515640551122,0
15,5,0.0,520.8618917457484,7,-0.0,2.5338515640551122,0
15,6,0.0,520.8618917457484,7,-0.0,2.5338515640551122,0
15,7,0.0,520.8618917457484,7,-0.0,2.5338515640551122,0
15,8,0.0,520.8618917457484,7,-0.0,2.5338515640551122,0
15,9,11.583540094056161,520.8618917457484,7,-0.005795056768157281,2.5338515640551122,0
15,10,0.0,520.8618917457484,7,-0.0,2.5338515640551122,0
15,11,32.23723955139981,520.8618917457484,7,-0.016106393954601117,2.5338515640551122,0
16,0,31.9717502547947,523.3957433098035,7,-2.24498265302741,2.2679218909220253,0
16,1,250.97159304166033,523.3957433098035,7,4.7492600562305824,2.2679218909220253,0
16,2,26.438591923020976,523.3957433098035,7,-3.8417476910448727,2.2679218909220253,0
16,3,118.08219592708713,523.3957433098035,7,3.6534353154449377,2.2679218909220253,0
16,4,52.13273396850705,523.3957433098035,7,-0.026152619593972304,2.2679218909220253,0
16,5,0.0,523.3957433098035,7,-0.0,2.2679218909220253,0
16,6,0.0,523.3957433098035,7,-0.0,2.2679218909220253,0
16,7,0.0,523.3957433098035,7,-0.0,2.2679218909220253,0
16,8,0.0,523.3957433098035,7,-0.0,2.2679218909220253,0
16,9,11.577745037288004,523.3957433098035,7,-0.005792158149292348,2.2679218909220253,0
16,10,0.0,523.3957433098035,7,-0.0,2.2679218909220253,0
16,11,32.22113315744521,523.3957433098035,7,-0.0160983589379029,2.2679218909220253,0
17,0,29.72676760176729,525.6636652007255,7,-2.1410932676912893,2.0519853418946923,0
17,1,255.7208530978909,525.6636652007255,7,4.004634020965142,2.0519853418946923,0
17,2,22.596844231976103,525.6636652007255,7,-3.3681757740171676,2.0519853418946923,0
17,3,121.73563124253207,525.6636652007255,7,3.6046394181127255,2.0519853418946923,0
17,4,52.106581348913075,525.6636652007255,7,-0.026139466577326687,2.0519853418946923,0
17,5,0.0,525.6636652007255,7,-0.0,2.0519853418946923,0
17,6,0.0,525.6636652007255,7,-0.0,2.0519853418946923,0
17,7,0.0,525.6636652007255,7,-0.0,2.0519853418946923,0
17,8,0.0,525.6636652007255,7,-0.0,2.0519853418946923,0
17,9,11.571952879138712,525.6636652007255,7,-0.0057892609797018935,2.0519853418946923,0
17,10,0.0,525.6636652007255,7,-0.0,2.0519853418946923,0
17,11,32.205034798507306,525.6636652007255,7,-0.016090327917645197,2.0519853418946923,0
18,0,27.585674334076,527.7156505426202,7,-2.0339898190064716,1.788037494216269,0
18,1,259.72548711885605,527.7156505426202,7,3.256150069436046,1.788037494216269,0
18,2,19.228668457958936,527.7156505426202,7,-2.9377509916773903,1.788037494216269,0
18,3,125.34027066064479,527.7156505426202,7,3.5516232218239736,1.788037494216269,0
18,4,52.08044188233575,527.7156505426202,7,-0.02612632020927208,1.788037494216269,0
18,5,0.0,527.7156505426202,7,-0.0,1.788037494216269,0
18,6,0.0,527.7156505426202,7,-0.0,1.788037494216269,0
18,7,0.0,527.7156505426202,7,-0.0,1.788037494216269,0
18,8,0.0,527.7156505426202,7,-0.0,1.788037494216269,0
18,9,11.56616361815901,527.7156505426202,7,-0.005786365258671822,1.788037494216269,0
18,10,0.0,527.7156505426202,7,-0.0,1.788037494216269,0
18,11,32.18894447058966,527.7156505426202,7,-0.01608230089188112,1.788037494216269,0
19,0,25.551684515069528,529.5036880368365,7,-1.9207916873254476,1.5525504132076549,0
19,1,262.9816371882921,529.5036880368365,7,2.5514884269591676,1.5525504132076549,0
19,2,16.290917466281545,529.5036880368365,7,-2.545398329783188,1.5525504132076549,0
19,3,128.89189388246876,529.5036880368365,7,3.5152229326875215,1.5525504132076549,0
19,4,52.054315562126476,529.5036880368365,7,-0.026113180486468934,1.5525504132076549,0
19,5,0.0,529.5036880368365,7,-0.0,1.5525504132076549,0
19,6,0.0,529.5036880368365,7,-0.0,1.5525504132076549,0
19,7,0.0,529.5036880368365,7,-0.0,1.5525504132076549,0
19,8,0.0,529.5036880368365,7,-0.0,1.5525504132076549,0
19,9,11.560377252900338,529.5036880368365,7,-0.005783470985464945,1.5525504132076549,0
19,10,0.0,529.5036880368365,7,-0.0,1.5525504132076549,0
19,11,32.17286216969778,529.5036880368365,7,-0.016074277858599828,1.5525504132076549,0
